, Реестр общероссийских и аккредитованных региональных спортивных федераций,,,,,,
,,,,,,,
№ п/п,Наименование спортивной федерации,Субъект Российской Федерации,"Сведения о видах спорта, по которым аккредитована спортивная федерация",,,,
,,,Вид спорта,Номер-код спортивной федерации,Дата приказа о государтсвенной аккредитации,Дата окончания государтсвенной аккредитации,Номер приказа о государтсвенной аккредитации
51,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВИАЦИОННЫХ ГОНОК РЕСПУБЛИКИ КРЫМ""",Республика Крым,АВИАЦИОННЫЕ ГОНКИ,0599108579С,2022-10-28T00:00:00.000Z,2024-10-27T00:00:00.000Z,570-ОД
52,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВИАЦИОННЫХ ГОНОК ВЛАДИМИРСКОЙ ОБЛАСТИ""",Владимирская область,АВИАЦИОННЫЕ ГОНКИ,0593308643С,2023-11-17T00:00:00.000Z,2026-11-16T00:00:00.000Z,195
53,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВИАЦИОННЫХ ГОНОК КАЛУЖСКОЙ ОБЛАСТИ""",Калужская область,АВИАЦИОННЫЕ ГОНКИ,0594008398С,2022-01-20T00:00:00.000Z,2026-01-19T00:00:00.000Z,22
54,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВИАЦИОННЫХ ГОНОК РЕСПУБЛИКИ БАШКОРТОСТАН""",Республика Башкортостан,АВИАЦИОННЫЕ ГОНКИ,0590208751С,2023-02-22T00:00:00.000Z,2025-02-21T00:00:00.000Z,ОД-50
55,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПРОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВИАЦИОННЫХ ГОНОК ГОРОДА СЕВАСТОПОЛЯ""",Севастополь,АВИАЦИОННЫЕ ГОНКИ,0599208574С,2022-11-18T00:00:00.000Z,2024-11-17T00:00:00.000Z,539
56,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВИАЦИОННЫХ ГОНОК ТУЛЬСКОЙ ОБЛАСТИ""",Тульская область,АВИАЦИОННЫЕ ГОНКИ,0597108325С,2021-12-30T00:00:00.000Z,2025-12-29T00:00:00.000Z,245-ОСН
57,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВИАЦИОННЫХ ГОНОК СМОЛЕНСКОЙ ОБЛАСТИ""",Смоленская область,АВИАЦИОННЫЕ ГОНКИ,0596708601С,2022-12-16T00:00:00.000Z,2024-12-15T00:00:00.000Z,0466-П
58,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ВОЛГОГРАДКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ САМОЛЕТНОГО СПОРТА И АВИАЦИОННЫХ ГОНОК""",Волгоградская область,АВИАЦИОННЫЕ ГОНКИ,0593408577С,2022-10-27T00:00:00.000Z,2026-10-15T00:00:00.000Z,1080
59,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВИАЦИОННЫХ ГОНОК ГОРОДА САНКТ-ПЕТЕРБУРГА""",Санкт-Петербург,АВИАЦИОННЫЕ ГОНКИ,0597808294С,2023-12-15T00:00:00.000Z,2024-06-18T00:00:00.000Z,1026-Р
60,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВИАЦИОННЫХ ГОНОК РЕСПУБЛИКИ ТАТАРСТАН""",Республика Татарстан,АВИАЦИОННЫЕ ГОНКИ,0591608793С,2023-03-02T00:00:00.000Z,2027-03-01T00:00:00.000Z,104
61,"ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА СВЕРДЛОВСКОЙ ОБЛАСТИ""",Свердловская область,АВТОМОБИЛЬНЫЙ СПОРТ,1666605393С,2022-11-09T00:00:00.000Z,2026-11-08T00:00:00.000Z,40/ГА
62,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА САМАРСКОЙ ОБЛАСТИ""",Самарская область,АВТОМОБИЛЬНЫЙ СПОРТ,1666302196С,2023-04-20T00:00:00.000Z,2027-04-19T00:00:00.000Z,369-П
63,"ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РЕГИОНАЛЬНАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Ярославская область,АВТОМОБИЛЬНЫЙ СПОРТ,1667604244С,2022-04-15T00:00:00.000Z,2026-04-14T00:00:00.000Z,111
64,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА АМУРСКОЙ ОБЛАСТИ""",Амурская область,АВТОМОБИЛЬНЫЙ СПОРТ,1662804027С,2023-08-15T00:00:00.000Z,2026-08-14T00:00:00.000Z,96
65,"ТОМСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Томская область,АВТОМОБИЛЬНЫЙ СПОРТ,1667002659С,2023-10-02T00:00:00.000Z,2027-10-01T00:00:00.000Z,58-Р-С
66,"АЛТАЙСКАЯ КРАЕВАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""АЛТАЙСКАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Алтайский край,АВТОМОБИЛЬНЫЙ СПОРТ,1662203455С,2023-05-05T00:00:00.000Z,2027-05-04T00:00:00.000Z,199
67,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РЕГИОНАЛЬНАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ОМСКОЙ ОБЛАСТИ""",Омская область,АВТОМОБИЛЬНЫЙ СПОРТ,1665506002С,2021-06-08T00:00:00.000Z,2025-05-28T00:00:00.000Z,57
68,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""АДЫГЕЙСКАЯ РЕСПУБЛИКАНСКАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Республика Адыгея,АВТОМОБИЛЬНЫЙ СПОРТ,1660105205С,2021-02-04T00:00:00.000Z,2025-02-03T00:00:00.000Z,24
69,"КЕМЕРОВСКАЯ РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Кемеровская область,АВТОМОБИЛЬНЫЙ СПОРТ,1664200154С,2021-03-01T00:00:00.000Z,2025-02-28T00:00:00.000Z,287
70,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ВЛАДИМИРСКОЙ ОБЛАСТИ""",Владимирская область,АВТОМОБИЛЬНЫЙ СПОРТ,1663301132С,2022-08-15T00:00:00.000Z,2026-08-14T00:00:00.000Z,85
71,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""КУРГАНСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ""ЗАУРАЛЬЕ""",Курганская область,АВТОМОБИЛЬНЫЙ СПОРТ,1664500731С,2021-07-12T00:00:00.000Z,2025-07-11T00:00:00.000Z,282
72,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ОРЛОВСКОЙ ОБЛАСТИ""",Орловская область,АВТОМОБИЛЬНЫЙ СПОРТ,1665705507С,2021-08-24T00:00:00.000Z,2025-08-23T00:00:00.000Z,533
73,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА САНКТ-ПЕТЕРБУРГА""",Санкт-Петербург,АВТОМОБИЛЬНЫЙ СПОРТ,1667800264С,2022-11-30T00:00:00.000Z,2026-11-29T00:00:00.000Z,976-Р
74,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА МОСКВЫ""",Москва,АВТОМОБИЛЬНЫЙ СПОРТ,1667706325С,2021-06-10T00:00:00.000Z,2025-06-09T00:00:00.000Z,133
75,"УЛЬЯНОВСКАЯ РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Ульяновская область,АВТОМОБИЛЬНЫЙ СПОРТ,1667303080С,2020-08-03T00:00:00.000Z,2024-08-02T00:00:00.000Z,22
76,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Ханты-Мансийский автономный округ,АВТОМОБИЛЬНЫЙ СПОРТ,1668607283С,2020-11-24T00:00:00.000Z,2024-11-23T00:00:00.000Z,351
77,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СПОРТИВНАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ЛЕНИНГРАДСКОЙ ОБЛАСТИ""",Ленинградская область,АВТОМОБИЛЬНЫЙ СПОРТ,1664702985С,2023-11-14T00:00:00.000Z,2027-11-13T00:00:00.000Z,1-5-498/2023
78,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА МУРМАНСКОЙ ОБЛАСТИ""",Мурманская область,АВТОМОБИЛЬНЫЙ СПОРТ,1665103067С,2020-11-11T00:00:00.000Z,2024-11-10T00:00:00.000Z,643
79,РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА И МОТОЦИКЛЕТНОГО СПОРТА РЕСПУБЛИКИ МАРИЙ ЭЛ,Республика Марий Эл,АВТОМОБИЛЬНЫЙ СПОРТ,1661205264С,2023-12-28T00:00:00.000Z,2027-12-27T00:00:00.000Z,1376
80,"СЕВАСТОПОЛЬСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Севастополь,АВТОМОБИЛЬНЫЙ СПОРТ,1669206726С,2022-02-04T00:00:00.000Z,2026-02-03T00:00:00.000Z,30
81,ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСПУБЛИКИ,Карачаево-Черкесская Республика,АВТОМОБИЛЬНЫЙ СПОРТ,1660905922С,2023-10-23T00:00:00.000Z,2027-10-22T00:00:00.000Z,336/1
82,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА СТАВРОПОЛЬСКАЯ КРАЕВАЯ""",Ставропольский край,АВТОМОБИЛЬНЫЙ СПОРТ,1662602285С,2023-03-17T00:00:00.000Z,2027-03-16T00:00:00.000Z,172/01-01
83,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ""ВОЛГОГРАДСКАЯ РЕГИОНАЛЬНАЯ АВТОМОБИЛЬНАЯ ФЕДЕРАЦИЯ""",Волгоградская область,АВТОМОБИЛЬНЫЙ СПОРТ,1663405049С,2023-04-06T00:00:00.000Z,2027-04-05T00:00:00.000Z,335
84,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА РЕСПУБЛИКИ ТАТАРСТАН""",Республика Татарстан,АВТОМОБИЛЬНЫЙ СПОРТ,1661605017С,2022-11-28T00:00:00.000Z,2026-11-27T00:00:00.000Z,549
85,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ПСКОВСКОЙ ОБЛАСТИ""",Псковская область,АВТОМОБИЛЬНЫЙ СПОРТ,1666003059С,2023-12-29T00:00:00.000Z,2027-12-28T00:00:00.000Z,240
86,"ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА КИРОВСКОЙ ОБЛАСТИ""",Кировская область,АВТОМОБИЛЬНЫЙ СПОРТ,1664306277С,2021-04-27T00:00:00.000Z,2025-04-26T00:00:00.000Z,96
87,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ПЕНЗЕНСКОЙ ОБЛАСТИ""",Пензенская область,АВТОМОБИЛЬНЫЙ СПОРТ,1665805991С,2021-09-23T00:00:00.000Z,2025-09-22T00:00:00.000Z,288
88,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""САХАЛИНСКАЯ СПОРТИВНО-ТЕХНИЧЕСКАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Сахалинская область,АВТОМОБИЛЬНЫЙ СПОРТ,1666519864С,2021-10-29T00:00:00.000Z,2025-10-28T00:00:00.000Z,3.18-589-Р
89,"РОСТОВСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Ростовская область,АВТОМОБИЛЬНЫЙ СПОРТ,1666104261С,2023-04-25T00:00:00.000Z,2027-04-24T00:00:00.000Z,100
90,"ПЕРМСКАЯ КРАЕВАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ПЕРМСКОГО КРАЯ""",Пермский край,АВТОМОБИЛЬНЫЙ СПОРТ,1665900083С,2021-04-27T00:00:00.000Z,2025-04-26T00:00:00.000Z,41-02-ПР-211
91,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА И МОТОЦИКЛЕТНОГО СПОРТА РЕСПУБЛИКИ САХА (ЯКУТИЯ)""",Республика Саха (Якутия),АВТОМОБИЛЬНЫЙ СПОРТ,1661403759С,2021-06-04T00:00:00.000Z,2025-06-03T00:00:00.000Z,196-ОД
92,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА МОСКОВСКОЙ ОБЛАСТИ""",Московская область,АВТОМОБИЛЬНЫЙ СПОРТ,1665002137С,2023-06-23T00:00:00.000Z,2027-06-22T00:00:00.000Z,23-150-П
93,"БРЯНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Брянская область,АВТОМОБИЛЬНЫЙ СПОРТ,1663203725С,2021-03-12T00:00:00.000Z,2025-03-11T00:00:00.000Z,55
94,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА КАМЧАТСКОГО КРАЯ""",Камчатский край,АВТОМОБИЛЬНЫЙ СПОРТ,1664103109С,2023-11-20T00:00:00.000Z,2027-11-19T00:00:00.000Z,587
95,"НОВГОРОДСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Новгородская область,АВТОМОБИЛЬНЫЙ СПОРТ,1665302882С,2023-04-13T00:00:00.000Z,2027-04-12T00:00:00.000Z,185
96,"КАРЕЛЬСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Республика Карелия,АВТОМОБИЛЬНЫЙ СПОРТ,1661005526С,2020-06-11T00:00:00.000Z,2024-06-10T00:00:00.000Z,200
97,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА КРАСНОЯРСКОГО КРАЯ - КРАСНЫЙ ЯР""",Красноярский край,АВТОМОБИЛЬНЫЙ СПОРТ,1662405498С,2023-06-14T00:00:00.000Z,2027-06-13T00:00:00.000Z,280П
98,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ""РОССИЙСКАЯ АВТОМОБИЛЬНАЯ ФЕДЕРАЦИЯ""",,АВТОМОБИЛЬНЫЙ СПОРТ,1669900001С,2024-03-04T00:00:00.000Z,2028-03-29T00:00:00.000Z,248
99,"ТВЕРСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ТВЕРСКОЙ ОБЛАСТИ""",Тверская область,АВТОМОБИЛЬНЫЙ СПОРТ,1666903130С,2022-10-11T00:00:00.000Z,2026-10-12T00:00:00.000Z,310-ОД
100,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА РЕСПУБЛИКИ БАШКОРТОСТАН""",Республика Башкортостан,АВТОМОБИЛЬНЫЙ СПОРТ,1660203372С,2024-01-19T00:00:00.000Z,2028-01-18T00:00:00.000Z,ОД-14
101,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ""РЕГИОНАЛЬНАЯ АВТОМОБИЛЬНАЯ ФЕДЕРАЦИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ""",Архангельская область,АВТОМОБИЛЬНЫЙ СПОРТ,1662906454С,2021-02-26T00:00:00.000Z,2025-02-25T00:00:00.000Z,94-РМ
102,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ПО РЕСПУБЛИКЕ КРЫМ""",Республика Крым,АВТОМОБИЛЬНЫЙ СПОРТ,1669106006С,2020-11-18T00:00:00.000Z,2024-11-17T00:00:00.000Z,391-ОД
103,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ТЮМЕНСКАЯ РЕГИОНАЛЬНАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Тюменская область,АВТОМОБИЛЬНЫЙ СПОРТ,1667203474С,2020-11-16T00:00:00.000Z,2024-11-15T00:00:00.000Z,315
104,"АСТРАХАНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Астраханская область,АВТОМОБИЛЬНЫЙ СПОРТ,1663000619С,2020-12-15T00:00:00.000Z,2024-12-14T00:00:00.000Z,89/В
105,"СЕВЕРО-ОСЕТИНСКАЯ РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ""АЛАНИЯ""",Республика Северная Осетия — Алания,АВТОМОБИЛЬНЫЙ СПОРТ,1661504459С,2021-01-15T00:00:00.000Z,2025-01-14T00:00:00.000Z,24
106,"ХАКАССКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА РЕСПУБЛИКИ ХАКАСИЯ""",Республика Хакасия,АВТОМОБИЛЬНЫЙ СПОРТ,1661900048С,2021-06-29T00:00:00.000Z,2025-06-28T00:00:00.000Z,160-128
107,"РЯЗАНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО И МОТОЦИКЛЕТНОГО СПОРТА""",Рязанская область,АВТОМОБИЛЬНЫЙ СПОРТ,1666202636С,2024-02-05T00:00:00.000Z,2028-02-04T00:00:00.000Z,88
108,"РЕСПУБЛИКАНСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА РЕСПУБЛИКИ БУРЯТИЯ""",Республика Бурятия,АВТОМОБИЛЬНЫЙ СПОРТ,1660306409С,2023-12-19T00:00:00.000Z,2027-12-18T00:00:00.000Z,385
109,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА КУРСКОЙ ОБЛАСТИ""",Курская область,АВТОМОБИЛЬНЫЙ СПОРТ,1664603914С,2020-07-20T00:00:00.000Z,2024-07-19T00:00:00.000Z,01-02/194
110,"БЕЛГОРОДСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Белгородская область,АВТОМОБИЛЬНЫЙ СПОРТ,1663102037С,2020-11-16T00:00:00.000Z,2024-11-15T00:00:00.000Z,А-12
111,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ РАЗВИТИЯ АВТОМОБИЛЬНОГО И МОТОЦИКЛЕТНОГО СПОРТА НИЖЕГОРОДСКОЙ ОБЛАСТИ""",Нижегородская область,АВТОМОБИЛЬНЫЙ СПОРТ,1665204440С,2023-12-25T00:00:00.000Z,2027-12-24T00:00:00.000Z,440
112,"РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ЧЕЛЯБИНСКОЙ ОБЛАСТИ""",Челябинская область,АВТОМОБИЛЬНЫЙ СПОРТ,1667419836С,2021-10-04T00:00:00.000Z,2025-10-03T00:00:00.000Z,180
113,"СМОЛЕНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Смоленская область,АВТОМОБИЛЬНЫЙ СПОРТ,1666705987С,2021-07-26T00:00:00.000Z,2025-07-25T00:00:00.000Z,260-П
114,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ЛИПЕЦКАЯ РЕГИОНАЛЬНАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Липецкая область,АВТОМОБИЛЬНЫЙ СПОРТ,1664802399С,2023-05-04T00:00:00.000Z,2025-05-03T00:00:00.000Z,181-О
115,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА КРАСНОДАРСКОГО КРАЯ""",Краснодарский край,АВТОМОБИЛЬНЫЙ СПОРТ,1662303693С,2023-05-25T00:00:00.000Z,2025-05-24T00:00:00.000Z,829
116,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ПРИМОРСКАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА""",Приморский край,АВТОМОБИЛЬНЫЙ СПОРТ,1662503502С,2023-03-28T00:00:00.000Z,2027-03-27T00:00:00.000Z,ПР.42-162
117,"САРАТОВСКАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РЕГИОНАЛЬНАЯ ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА САРАТОВСКОЙ ОБЛАСТИ""",Саратовская область,АВТОМОБИЛЬНЫЙ СПОРТ,1666402191С,2021-12-24T00:00:00.000Z,2025-12-23T00:00:00.000Z,827
118,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АВТОМОБИЛЬНОГО СПОРТА ОРЕНБУРГСКОЙ ОБЛАСТИ""",Оренбургская область,АВТОМОБИЛЬНЫЙ СПОРТ,1665605314С,2021-03-19T00:00:00.000Z,2025-03-18T00:00:00.000Z,88
